  -207.030528270451       -448.592980685832        226.454636896328     
   101.563696811400        333.482872623038        378.890858360435     
   181.559858812292        149.848502239734       -114.464140603996     
  -342.615243337255       -320.019768877738        87.6804594662210     
  -290.693133701066        265.117136312161       -223.714841304236     
   154.407839116018        155.472573691591        302.208385517685     
  -155.725702986441        262.486118735427       -161.315035173567     
   113.308777162453        276.780986705041       -276.336200995640     
  -148.741251389965        204.960463066416       -208.250525501229     
  -451.443012278833        446.476720017622        197.400411255207     
  -415.554723153893        269.369192606014       -489.715178555711     
   291.895336616365        6.59784677476381       -92.5372915182596     
   339.997363462938        364.215112504680       -289.758744709889     
   348.851083383122        320.925513179351       -2.39120503107767     
   101.707269970847       -437.320120480010       -387.298848210090     
  -113.671518006400       -257.289454978707        360.598235461324     
  -76.2995434857267       -386.708320756540        215.952575139685     
   294.945962527023        385.698785206486       -283.181456648942     
   75.7437199066457        237.511820014800        457.004097451150     
  -329.484618038960        75.2512136922919       -346.210614744529     
   295.706121546690        438.300352895412       -187.050941120522     
   182.737814743403       -164.074390868808        455.428754543625     
   49.3833733245658       -284.147992102700       -271.192018199397     
  -307.973414043775       -368.609232749690       -33.4286262939848     
  -344.615343861424       -23.0659486076830       -492.247568602228     
  -383.732526152053        17.9853984288669        71.7027236682964     
  -408.523654204100        352.179529348042        160.947920372975     
  -359.765013251466        210.407462150152       -100.075688681768     
  -72.9407568927697        59.5973551113963       -95.5169119960346     
   473.166818134103        10.1898910320077        182.936084014161     
  -67.5406876210870       -399.701032542897       -17.4428960227632     
   290.801135459027        1.86706923819094       -203.857098625905     
  -401.422938155453       -26.9817927821793       -204.809701027733     
  -44.1976148899641        276.367802634491       -454.438978399762     
   22.9784657494945        101.457748154134       -293.710271113261     
   13.0803224685719        34.0531330530132        113.373873353366     
   61.8162563789540       -458.446293355867       -478.413458524805     
  -177.665584535141       -216.735705231566       -112.214184849620     
   308.988065814591       -384.577590128917        389.152471710907     
  -315.291976695796        17.4046996884966        230.307715514746     
   168.995331444126        204.684558277104       -143.656005482544     
   21.2044535681495        57.0503852093966        405.432558135019     
   278.044602430327       -422.700566439679       -275.621445815928     
   343.633335413798       -58.3141429613829       -25.0535563703414     
  -130.764453958245       -419.132382202080        115.661624041961     
  -138.791411322202        127.212010935423        159.506600842838     
  -164.836801360887        444.823194439508        495.906721172885     
   193.948433262116       -77.4942478570216       -228.892462773184     
  -40.4846523614588       -236.312966135611        139.222546636087     
  -456.634725124553       -493.643270088210       -487.101229328478     
   488.167237953381       -112.645457533591        483.333632621614     
   358.738562088820       -340.238187192123       -316.695990701746     
  -59.3439971768491       -429.493922277812       -385.437323368235     
   375.161040289646        344.578961743605        409.464879103243     
  -65.3351643371819       -6.92359688156654        87.6298565177876     
   132.002140730703        329.749468494533        121.258129741502     
  -107.392514882779        320.540105340027       -439.147542616139     
  -477.156990234900        434.993277524796       -83.9796404532489     
  -134.859500435674       -434.193815293943       -155.624316878649     
  -35.6985081612949        197.834100255694       -191.136419189441     
  -311.341216770934       -155.251395281577        144.511713545533     
  -42.3965720011437       -10.4792687998805       -134.064172345892     
  -324.827223136236        313.491258372904       -430.288506240828     
  -465.947344948316       -100.505336673444       -240.790751281760     
   158.960922160966       -34.8088971612780        271.958881344880     
  -417.029896260957       -248.074808896687        478.771419821105     
  -372.293749426012       -138.857125445668        326.191698772037     
  -429.129784449950       -298.710669339824       -283.903362989326     
   6.72220721439709        266.544519065079        215.482836503553     
   331.897363397885       -402.345981774576       -383.198010768663     
  -491.940860317542        325.485604892612       -236.126688574799     
  -405.021378270731        324.007414765948       -382.862377931970     
   248.683415184769        492.155241003815       -33.8177091323339     
  -478.221389068672        65.9980415878031        477.830325307126     
   183.189962558050        251.979581507976        29.4814654653530     
   11.0629291461532       -156.029908807270       -154.800918259695     
   226.087577043772       -232.613657262252        144.567223632807     
   418.819492729219       -162.968907669354       -194.460174548028     
   24.6118598580387       -431.337690057095        94.1315258392957     
   164.595200442983       -393.808612587737        364.472823906777     
   179.017464963944       -393.816111131743        345.072997655348     
   460.689564076536       -49.1482343886056       -332.764919747142     
   166.571280760018       -441.027513699298       -20.8234918629745     
   467.959563376642        120.272261427315       -145.284415152472     
  -265.111005415412       -395.178057760995       -59.8132058904154     
   345.384298291831        292.912889457118       -45.9498909328797     
   93.0669412066636        477.198879263318       -231.308734119518     
  -320.744898060019        430.593723943672       -218.611510974346     
  -133.958865835567       -399.104066856134       -351.554068914660     
  -156.302426841905       -112.949357880604        479.493434194912     
  -493.348313697896       -4.28476364547714        431.198566291423     
   403.684643475893       -156.437409015922       -141.484531818976     
   110.198191770745       -95.8257227415164        147.453081344026     
  -57.8417393455979        263.906853707544        219.158944733677     
  -425.303551205807       -432.989168588109        187.758797993648     
  -136.717403829554        260.299340181724       -136.903647397091     
  -181.031116697773       -134.727570671516       -200.970945219757     
   412.607128066757        224.135408900448        148.891144504652     
  -110.133063914865        340.750511951647        38.0285157507385     
  -426.704182182372       -120.413208722660       -487.833064033562     
   337.286172047873       -497.648491431084        323.058027755436     
   369.575774257042       -66.9243066518418       -452.489911095073     
   186.840105513765       -126.654147759827        423.679291975096     
   76.4558203512535        188.659156456602        34.0961694708895     
   202.342712645944        182.523077826229       -66.9474705078345     
   446.816848348560        146.629365144062        324.262213922238     
   80.2373226360278       -464.980244181734       -468.536314240464     
  -443.589049952603       -47.9791972684831       -101.621184096580     
